DATEPRD,NPD_WELL_BORE_CODE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,AVG_DOWNHOLE_PRESSURE,AVG_WELLHEAD_PRESSURE,AVG_TEMPERATURE,AVG_CHOKE_SIZE_P
2015-08-25,F-3H,1078.51,845.66,915.69,2683.85,924.13,88.58,55.34
2015-08-26,F-3H,1090.17,978.54,939.28,2661.15,913.6,87.37,59.22
2015-08-27,F-3H,1142.91,925.02,951.79,2699.6,926.01,86.71,54.17
2015-08-28,F-3H,997.77,894.36,934.47,2749.31,936.72,88.8,52.87
2015-08-29,F-3H,1123.91,868.31,943.34,2691.01,910.0,88.53,48.42
2015-08-30,F-3H,961.02,897.53,969.12,2699.03,903.37,86.88,55.84
2015-08-31,F-3H,1008.34,919.88,946.59,2701.77,918.15,88.91,53.36
2015-09-01,F-3H,1003.23,790.2,892.14,2680.83,947.56,89.3,54.38
2015-09-02,F-3H,996.6,945.93,938.5,2732.35,897.25,87.66,51.12
2015-09-04,F-3H,1356.2,1034.96,792.82,2841.8,976.45,88.36,56.13
2015-09-04,F-3H,1059.37,866.36,985.32,2712.68,906.18,87.71,58.49
2015-09-04,F-3H,1059.104183,866.8541301,985.32,2712.68,906.18,87.71,58.49
2015-09-05,F-3H,954.42,878.0,941.4,2671.32,923.04,88.69,54.83
2015-09-06,F-3H,1033.47,895.01,946.93,2660.67,915.75,87.69,51.51
2015-09-07,F-3H,1008.03,850.91,946.81,2706.78,905.4,88.71,54.08
2015-09-07,F-3H,1091.96,943.46,911.01,2780.6,951.58,88.14,53.16
2015-09-08,F-3H,992.72,865.23,967.21,2683.72,919.6,87.71,59.55
2015-09-09,F-3H,989.06,724.78,965.4,2673.52,908.7,87.88,59.24
2015-09-11,F-3H,1061.52,895.68,952.44,2688.76,906.75,88.51,53.59
2015-09-12,F-3H,986.87,949.95,923.08,2744.31,931.41,86.51,52.94
2015-09-13,F-3H,1006.35,885.05,932.58,2673.28,911.14,87.67,51.08
2015-09-14,F-3H,1059.05,716.84,962.97,2695.08,908.89,88.54,57.47
2015-09-15,F-3H,976.21,803.32,944.55,2704.95,938.8,86.93,56.58
2015-09-16,F-3H,1050.73,1139.62,963.21,2667.5,935.56,89.26,60.67
2015-09-17,F-3H,1056.06,861.49,933.07,2650.24,883.63,88.25,56.74
2015-09-18,F-3H,1006.29,929.83,964.34,2654.42,913.8,89.01,54.13
2015-09-19,F-3H,1012.35,785.45,949.98,2733.1,936.32,86.85,46.64
2015-09-20,F-3H,1006.98,917.34,949.28,2694.83,912.64,88.31,55.99
2015-09-21,F-3H,974.93,1139.62,974.13,2662.08,949.32,89.26,55.44
2015-09-22,F-3H,997.4,913.62,955.32,2670.33,892.52,89.64,54.54
2015-09-23,F-3H,1097.36,1033.91,978.08,2662.75,891.62,89.49,54.8
2015-09-24,F-3H,1023.5,979.8,947.37,2631.81,905.51,89.4,55.47
2015-09-25,F-3H,950.17,900.83,940.88,2633.24,907.63,87.87,56.1
2015-09-26,F-3H,1007.64,980.45,724.01,2653.55,933.85,88.38,58.2
2015-09-27,F-3H,1018.73,649.87,990.54,2683.43,928.36,86.36,51.79
2015-09-28,F-3H,960.63,769.7,1002.87,2654.54,908.31,89.1,55.19
2015-09-29,F-3H,821.69,784.18,940.82,2665.74,902.96,88.51,46.56
2015-09-30,F-3H,971.32,924.0,998.31,2674.13,881.72,89.88,55.71
2015-10-02,F-3H,977.31,831.38,1003.79,2630.5,924.12,88.27,50.56
2015-10-03,F-3H,982.02,886.83,1000.33,2693.32,901.63,87.39,52.64
2015-10-04,F-3H,921.27,813.01,967.47,2669.74,863.11,87.67,51.11
2015-10-05,F-3H,1038.09,740.2,979.88,2642.91,927.79,89.15,54.24
2015-10-06,F-3H,949.4,680.03,981.33,2661.51,875.13,87.12,54.19
2015-10-07,F-3H,992.48,747.87,965.95,2589.34,933.87,87.04,55.27
2015-10-09,F-3H,883.07,806.68,999.75,2664.51,892.43,86.72,54.63
2015-10-09,F-3H,1037.53,901.05,952.49,2683.91,942.44,88.21,49.5
2015-10-10,F-3H,1037.84,770.88,964.5,2625.2,976.1,89.85,50.15
2015-10-11,F-3H,894.22,1009.97,978.07,2647.37,891.28,89.03,56.03
2015-10-12,F-3H,910.45,931.05,1058.52,2927.35,865.39,87.43,59.25
2015-10-12,F-3H,982.53,960.95,976.12,2927.35,909.44,89.01,54.28
2015-10-13,F-3H,901.73,845.6,976.22,2620.03,905.16,87.42,49.79
2015-10-14,F-3H,833.59,959.3,995.86,2632.8,890.87,85.29,50.67
2015-10-15,F-3H,998.57,893.81,998.63,2639.89,929.99,88.12,56.93
2015-10-16,F-3H,941.97,746.87,966.72,2602.04,916.79,87.66,50.3
2015-10-17,F-3H,995.31,842.52,1007.13,2648.19,888.25,88.57,54.04
2015-10-18,F-3H,912.08,726.83,975.31,2692.75,894.75,89.86,51.84
2015-10-19,F-3H,1000.91,886.33,1009.02,2642.13,930.25,88.91,58.83
2015-10-20,F-3H,873.9,840.92,996.68,2601.23,914.0,86.83,51.09
2015-10-21,F-3H,853.38,936.67,987.42,2693.17,918.16,88.98,51.19
2015-10-22,F-3H,899.45,852.75,991.67,2586.83,871.46,87.42,58.65
2015-10-23,F-3H,1060.86,826.24,997.12,2615.75,882.81,90.02,59.61
2015-10-24,F-3H,903.97,802.14,986.19,2612.07,924.92,87.03,54.6
2015-10-25,F-3H,983.49,796.33,1014.09,2627.95,925.24,86.79,52.55
2015-10-25,F-3H,983.6888912,797.044922,1014.09,2627.95,925.24,86.79,52.55
2015-10-26,F-3H,941.94,592.86,975.56,2597.95,919.56,87.7,50.94
2015-10-27,F-3H,984.85,676.14,956.89,2610.35,871.34,86.92,55.33
2015-10-28,F-3H,986.22,867.62,1021.54,2657.27,857.42,88.99,52.03
2015-10-29,F-3H,903.5,848.28,965.8,2566.34,912.36,89.03,53.61
2015-10-30,F-3H,895.33,861.89,1015.06,2620.27,875.84,88.02,55.67
2015-10-31,F-3H,1004.15,775.2,997.5,2611.7,904.58,87.84,45.02
2015-11-01,F-3H,995.88,943.84,991.29,2927.35,896.04,88.28,56.65
2015-11-02,F-3H,937.44,735.8,978.22,2640.19,910.47,89.67,50.47
2015-11-03,F-3H,1025.1,658.66,1019.82,2555.77,882.38,90.22,56.31
2015-11-04,F-3H,904.33,755.59,1008.69,2627.32,922.91,87.98,48.37
2015-11-06,F-3H,952.92,689.63,992.21,2602.29,932.11,89.36,56.68
2015-11-06,F-3H,1206.67,957.27,839.15,2814.66,944.71,88.97,49.54
2015-11-07,F-3H,997.91,1082.17,1010.64,2651.03,917.23,89.59,59.0
2015-11-08,F-3H,904.57,753.0,1017.25,2601.77,903.04,90.22,51.77
2015-11-09,F-3H,908.78,805.79,1007.33,2548.67,884.77,89.25,57.54
2015-11-10,F-3H,864.77,698.06,1013.54,2542.66,887.17,86.56,57.12
2015-11-11,F-3H,882.52,921.98,1036.25,2584.38,874.33,88.27,52.78
2015-11-13,F-3H,877.11,792.35,1017.78,2609.29,930.49,88.34,56.08
2015-11-14,F-3H,927.93,767.57,1014.73,2598.52,900.46,87.42,48.93
2015-11-15,F-3H,947.66,857.44,1033.07,2603.77,909.91,89.28,55.79
2015-11-16,F-3H,1441.43,696.8,1011.43,2597.44,889.42,86.4,58.2
2015-11-17,F-3H,898.24,797.33,1045.14,2526.45,883.73,88.06,52.17
2015-11-18,F-3H,901.77,898.25,1034.76,2624.38,894.6,86.93,46.95
2015-11-19,F-3H,832.48,810.22,1022.97,2588.17,885.99,90.72,50.38
2015-11-20,F-3H,953.85,780.56,1022.16,2628.61,922.31,88.22,55.85
2015-11-21,F-3H,924.16,779.97,1028.51,2571.51,886.63,87.84,56.01
2015-11-22,F-3H,1441.43,674.53,1011.0,2495.01,882.56,88.53,52.78
2015-11-23,F-3H,1002.0,823.31,1037.12,2540.53,884.86,87.94,51.34
2015-11-24,F-3H,861.52,631.64,1002.04,2614.89,888.99,87.92,52.98
2015-11-25,F-3H,958.4,775.6,1039.41,2562.1,879.18,88.88,59.16
2015-11-26,F-3H,970.04,820.86,1032.68,2628.37,907.14,85.94,50.37
2015-11-27,F-3H,913.98,630.25,1012.74,2564.18,976.1,88.17,52.39
2015-11-28,F-3H,936.87,750.97,1024.04,2543.54,911.13,87.74,50.11
2015-11-29,F-3H,904.78,709.81,1022.26,2590.61,883.81,91.06,52.98
2015-11-30,F-3H,923.55,614.81,1016.61,2549.08,870.95,88.95,56.41
2015-12-01,F-3H,908.43,750.99,1022.25,2613.94,931.17,88.64,56.04
2015-12-02,F-3H,1415.04,1232.02,713.02,2897.85,981.66,88.07,62.44
2015-12-02,F-3H,906.9,828.55,1012.62,2564.72,897.35,89.83,50.77
2015-12-03,F-3H,1435.26,1160.07,770.55,2911.06,954.43,87.8,58.11
2015-12-04,F-3H,916.53,667.78,1031.5,2612.9,864.98,90.13,50.06
2015-12-05,F-3H,927.82,735.22,1016.15,2560.98,899.43,88.48,56.68
2015-12-06,F-3H,955.69,669.41,1014.97,2535.58,870.25,89.71,55.15
2015-12-07,F-3H,855.2,762.15,1069.22,2630.8,893.12,85.53,53.85
2015-12-08,F-3H,927.74,780.0,1056.71,2583.11,862.94,87.5,52.36
2015-12-09,F-3H,932.82,699.75,1052.34,2580.35,919.05,88.44,48.09
2015-12-11,F-3H,860.3,705.99,1042.14,2559.4,918.08,87.36,56.53
2015-12-11,F-3H,936.78,726.59,1029.96,2610.57,888.66,87.69,52.81
2015-12-12,F-3H,881.33,854.56,1078.01,2570.29,880.12,88.56,52.81
2015-12-13,F-3H,790.94,881.19,1052.32,2531.69,844.77,85.9,54.95
2015-12-14,F-3H,841.4,719.6,1058.21,2549.94,896.75,88.59,52.64
2015-12-15,F-3H,792.28,689.41,1061.54,2543.8,909.63,91.09,54.62
2015-12-16,F-3H,944.13,811.64,1039.85,2569.11,925.48,87.91,50.29
2015-12-17,F-3H,811.35,735.58,1031.51,2612.16,889.24,89.57,51.85
2015-12-18,F-3H,809.63,647.24,1034.46,2571.2,895.01,89.16,48.27
2015-12-19,F-3H,865.19,668.91,1061.7,2573.99,860.87,89.56,60.03
2015-12-20,F-3H,905.53,736.97,1048.38,2552.18,868.8,88.77,49.8
2015-12-21,F-3H,767.89,766.57,1056.18,2540.16,858.06,88.81,49.56
2015-12-22,F-3H,854.01,889.21,1069.82,2515.06,976.1,88.66,48.83
2015-12-23,F-3H,759.46,789.61,724.01,2568.49,976.1,88.42,50.5
2015-12-24,F-3H,883.94,868.42,1048.86,2523.18,860.1,87.52,53.71
2015-12-25,F-3H,749.74,780.17,1072.81,2498.7,862.92,88.58,52.01
2015-12-26,F-3H,881.3,732.76,1086.27,2541.85,862.54,87.31,55.3
2015-12-27,F-3H,855.39,793.76,1074.28,2489.73,859.1,87.35,50.52
2015-12-28,F-3H,831.49,822.01,1087.03,2540.37,876.57,87.7,53.11
2015-12-29,F-3H,861.23,805.61,1080.08,2478.93,976.1,90.02,51.68
2015-12-30,F-3H,906.67,715.59,1068.65,2512.73,859.01,89.29,55.87
2015-12-31,F-3H,849.63,640.93,1067.07,2583.39,915.55,88.13,47.95
2014-01-01,F-4H,2033.87,3354030.0,339.48,3531.18,979.66,83.23,67.4
2014-01-02,F-4H,2025.13,3232050.0,377.17,3567.25,1054.38,82.43,69.49
2014-01-03,F-4H,2029.09,3307510.0,384.22,3495.84,998.81,83.39,66.86
2014-01-04,F-4H,1739.95,3021860.0,445.53,3457.85,985.17,83.33,65.05
2014-01-04,F-4H,1941.92,3404700.0,374.89,3564.27,983.22,84.53,70.73
2014-01-05,F-4H,2063.51,3293850.0,377.78,3524.32,1006.33,84.92,69.7
2014-01-06,F-4H,2068.73,3336410.0,361.25,3533.43,995.48,84.37,73.3
2014-01-07,F-4H,1534.49,2631050.0,547.34,3280.68,973.36,84.2,70.49
2014-01-08,F-4H,1978.01,3285060.0,376.73,3560.95,967.15,84.2,63.72
2014-01-09,F-4H,2072.69,3325110.0,351.3,3562.55,1003.32,84.38,64.47
2014-01-10,F-4H,2014.55,3351420.0,328.85,3564.07,967.95,82.9,67.55
2014-01-11,F-4H,2031.71,3227650.0,344.65,3571.51,1031.82,83.75,67.4
2014-01-12,F-4H,2006.35,3446850.0,358.17,3584.21,1022.41,84.11,66.51
2014-01-13,F-4H,2056.34,3202510.0,351.29,3555.63,1002.68,83.78,67.78
2014-01-14,F-4H,1979.74,3297320.0,360.92,3143.325,997.47,83.81,67.2
2014-01-15,F-4H,2040.72,3201160.0,415.45,3575.0,1034.55,84.2,62.54
2014-01-16,F-4H,1990.51,3276800.0,359.32,3516.32,971.84,83.47,67.65
2014-01-17,F-4H,1979.39,3209220.0,347.77,3580.65,1020.55,85.28,69.14
2014-01-18,F-4H,1934.12,3304360.0,391.88,3574.61,1018.58,84.22,68.09
2014-01-19,F-4H,2023.52,3110000.0,378.87,3514.0,1050.02,84.2,69.13
2014-01-20,F-4H,2001.54,3181910.0,376.43,3537.62,915.07,85.02,68.99
2014-01-21,F-4H,1950.09,3170100.0,401.6,3528.75,1046.81,83.31,74.76
2014-01-22,F-4H,1940.58,3194210.0,378.49,3554.85,1018.56,82.09,66.41
2014-01-23,F-4H,1927.22,3114790.0,370.5,3460.36,1024.72,85.04,72.92
2014-01-24,F-4H,1927.9,3143850.0,393.05,3556.33,1031.42,85.5,68.72
2014-01-25,F-4H,1954.98,3276120.0,364.35,3143.325,996.53,84.52,71.93
2014-01-26,F-4H,1957.26,3173240.0,372.25,3484.69,915.07,84.35,68.11
2014-01-27,F-4H,1987.92,3091460.0,403.56,3503.25,996.12,85.18,70.2
2014-01-28,F-4H,2068.19,3128190.0,357.98,3481.75,1006.01,83.92,66.68
2014-01-29,F-4H,1961.73,3118870.0,408.83,3495.44,991.64,81.57,63.3
2014-01-30,F-4H,1932.39,3173040.0,393.48,3470.33,1011.83,84.91,70.12
2014-01-31,F-4H,2010.35,3100570.0,391.1,3566.94,1030.51,86.32,69.2
2014-02-01,F-4H,1925.76,2987140.0,356.6,3497.0,995.33,83.34,69.07
2014-02-02,F-4H,1961.88,3188910.0,398.34,3497.46,1023.87,82.88,67.33
2014-02-03,F-4H,1964.86,3028190.0,373.74,3531.69,993.13,82.19,65.59
2014-02-05,F-4H,1908.94,3201830.0,392.49,3523.87,972.86,83.91,71.2
2014-02-06,F-4H,1905.75,3104800.0,377.59,3491.28,1003.28,83.57,61.9
2014-02-07,F-4H,1995.42,3206470.0,391.52,3502.64,994.11,83.33,62.77
2014-02-08,F-4H,2014.35,3163710.0,357.5,3473.47,1006.38,84.53,66.26
2014-02-09,F-4H,1343.68,2507180.0,621.38,3277.33,942.4,84.2,60.68
2014-02-09,F-4H,1875.91,3112350.0,352.31,3488.77,990.71,85.92,66.45
2014-02-10,F-4H,1939.28,3282080.0,370.74,3483.08,988.95,82.36,67.34
2014-02-12,F-4H,1839.69,3351230.0,392.64,3410.97,1028.28,81.65,68.49
2014-02-12,F-4H,1251.07,2308290.0,770.83,3140.97,936.09,83.89,64.53
2014-02-13,F-4H,1959.28,3197010.0,426.75,3528.69,1036.04,84.12,66.98
2014-02-14,F-4H,1896.67,3248500.0,384.02,3522.38,981.43,83.28,71.46
2014-02-15,F-4H,1932.7,2961950.0,380.91,3418.62,990.84,83.92,66.67
2014-02-16,F-4H,1968.05,3163880.0,448.49,3510.55,1009.13,84.52,67.46
2014-02-17,F-4H,1872.11,3108150.0,396.57,3490.48,1010.52,84.55,66.24
2014-02-18,F-4H,1864.56,3141020.0,383.0,3479.29,986.9,84.2,63.93
2014-02-19,F-4H,1858.71,3074750.0,393.67,3520.87,992.16,82.75,72.01
2014-02-20,F-4H,1908.4,3148970.0,416.91,3452.7,996.83,85.13,66.05
2014-02-21,F-4H,1907.44,2171515.0,375.87,3457.47,951.0,84.47,73.62
2014-02-22,F-4H,1854.39,3092190.0,426.52,3495.21,976.94,85.92,68.29
2014-02-23,F-4H,1874.29,2171515.0,419.25,3467.61,1027.57,85.62,67.82
2014-02-24,F-4H,1885.88,3032220.0,395.87,3450.74,991.78,84.29,63.09
2014-02-25,F-4H,1914.15,3026380.0,418.03,3507.8,1021.73,85.44,72.97
2014-02-26,F-4H,1917.4,3105630.0,401.52,3478.78,1027.9,84.0,68.0
2014-02-27,F-4H,1947.35,3069700.0,396.26,3515.15,978.48,84.67,68.85
2014-02-28,F-4H,1886.25,2890950.0,428.95,3478.15,915.07,84.78,68.81
2014-03-01,F-4H,1847.53,3049810.0,413.44,3483.86,986.0,85.27,66.68
2014-03-02,F-4H,1815.33,3124500.0,453.33,3442.48,991.69,85.4,69.21
2014-03-03,F-4H,1892.32,3075500.0,363.72,3484.02,915.07,85.47,65.64
2014-03-05,F-4H,1814.77,3061890.0,388.75,3497.42,990.37,84.84,66.96
2014-03-06,F-4H,1878.49,3057930.0,435.24,3488.65,915.07,83.22,66.51
2014-03-06,F-4H,1576.0,2858960.0,528.01,3295.9,975.81,82.06,67.66
2014-03-07,F-4H,1810.45,3172110.0,437.21,3472.56,981.57,83.34,67.85
2014-03-08,F-4H,1938.19,3054490.0,446.83,3478.48,1003.79,83.69,67.53
2014-03-09,F-4H,1801.45,3074580.0,419.1,3479.79,972.56,84.73,67.94
2014-03-10,F-4H,1846.81,3077570.0,420.4,3581.98,1001.35,84.34,69.88
2014-03-12,F-4H,1850.41,3096480.0,438.04,3439.81,1001.73,84.2,68.64
2014-03-13,F-4H,1776.09,2960320.0,464.94,3493.71,989.89,84.17,73.98
2014-03-14,F-4H,1830.17,3021960.0,414.01,3455.9,957.22,84.8,71.36
2014-03-15,F-4H,1174.36,2971330.0,385.16,3471.87,1016.97,82.44,66.75
2014-03-16,F-4H,1839.78,2956480.0,397.67,3438.17,915.07,82.12,70.84
2014-03-17,F-4H,1896.61,3022360.0,448.01,3414.89,987.21,83.58,69.15
2014-03-18,F-4H,1681.03,2991910.0,447.17,3465.19,1005.43,83.56,58.36
2014-03-19,F-4H,1867.89,3073220.0,467.15,3459.06,997.82,86.81,62.21
2014-03-20,F-4H,1832.2,3106160.0,441.21,3457.61,959.54,85.85,70.8
2014-03-21,F-4H,1871.12,3003270.0,431.73,3454.2,1022.92,83.93,72.23
2014-03-22,F-4H,1796.67,2932670.0,397.78,3470.41,1004.02,82.94,71.84
2014-03-23,F-4H,1733.141575,3051732.43,455.65,3484.16,948.97,85.41,66.65
2014-03-23,F-4H,1731.99,3054190.0,455.65,3484.16,948.97,85.41,66.65
2014-03-24,F-4H,1781.09,3059780.0,460.9,3391.09,962.31,85.55,68.76
2014-03-25,F-4H,1804.24,2911200.0,451.64,3486.11,1034.19,83.83,70.08
2014-03-26,F-4H,1884.95,2870430.0,480.03,3454.34,989.05,83.62,66.76
2014-03-27,F-4H,1752.01,2906360.0,454.22,3480.49,966.32,83.44,67.96
2014-03-28,F-4H,1174.36,2998420.0,441.01,3396.75,996.43,83.59,70.16
2014-03-29,F-4H,1773.61,2918270.0,446.92,3481.93,1023.56,84.88,65.53
2014-03-30,F-4H,1782.09,2963590.0,445.76,3435.83,967.14,85.31,69.92
2014-03-31,F-4H,1778.69,3068460.0,461.77,3408.75,979.08,85.87,66.24
2014-04-02,F-4H,1687.41,2871950.0,464.88,3475.98,973.41,82.69,70.28
2014-04-02,F-4H,1878.47,3217450.0,387.34,3462.27,968.64,83.42,67.91
2014-04-03,F-4H,1827.16,3014510.0,424.47,3454.05,996.37,85.22,68.02
2014-04-03,F-4H,1942.34,3044400.0,408.41,3453.45,1014.57,83.0,70.04
2014-04-04,F-4H,1728.37,2920630.0,478.22,3448.76,958.9,86.12,70.54
2014-04-05,F-4H,1846.11,3040050.0,437.29,3446.06,996.85,82.73,64.14
2014-04-06,F-4H,1797.26,3011440.0,504.4,3427.13,950.85,84.05,69.95
2014-04-07,F-4H,1738.99,2950090.0,445.38,3469.52,999.12,83.31,65.56
2014-04-09,F-4H,1761.66,3020290.0,476.25,3491.44,988.86,85.83,67.52
2014-04-10,F-4H,1742.58,2985250.0,745.88,3411.84,966.92,84.3,61.47
2014-04-11,F-4H,1265.86,2093120.0,726.47,3248.58,928.07,84.18,64.9
2014-04-11,F-4H,1730.3,2848710.0,745.88,3405.5,998.48,84.72,67.24
2014-04-12,F-4H,1723.64,3006410.0,482.13,3424.32,1009.94,84.01,67.66
2014-04-13,F-4H,1711.24,2888530.0,452.76,3447.06,990.09,83.05,68.68
2014-04-14,F-4H,1826.74,2863540.0,452.14,3425.46,1009.86,83.73,73.09
2014-04-15,F-4H,1681.39,2927740.0,433.64,3395.92,977.75,84.52,70.56
2014-04-16,F-4H,1696.42,2942710.0,442.06,3453.08,1007.95,85.37,70.02
2014-04-17,F-4H,1723.98,2927560.0,468.09,3420.21,966.59,84.53,68.3
2014-04-18,F-4H,1774.97,2171515.0,488.83,3398.03,1009.65,83.95,61.16
2014-04-19,F-4H,1703.4,2944310.0,474.03,3360.88,985.21,84.36,64.03
2014-04-20,F-4H,1748.27,2883840.0,434.55,3438.78,984.13,85.9,64.57
2014-04-21,F-4H,1705.57,2976210.0,456.44,3447.63,1001.49,84.57,66.46
2014-04-22,F-4H,1682.03,2829630.0,482.15,3329.17,968.93,83.44,63.88
2014-04-23,F-4H,1720.87,2766130.0,501.17,3441.68,1006.99,83.63,67.66
2014-04-24,F-4H,1749.93,2869640.0,466.96,3416.65,975.42,83.03,60.04
2014-04-25,F-4H,1659.79,2171515.0,462.07,3454.42,942.27,84.72,70.39
2014-04-26,F-4H,1624.53,3016450.0,479.13,3451.37,984.38,83.71,57.83
2014-04-27,F-4H,1644.62,2923690.0,512.58,3367.27,977.5,83.72,67.91
2014-04-28,F-4H,1701.99,2835990.0,495.8,3387.45,978.64,85.08,64.76
2014-04-29,F-4H,1676.84,2817500.0,493.24,3417.47,915.07,84.6,58.38
2014-04-30,F-4H,1733.76,2930210.0,475.25,3384.6,976.71,83.21,64.83
2014-05-01,F-4H,1704.61,2919710.0,492.92,3491.14,1002.56,85.04,69.05
2014-05-02,F-4H,1690.78,2891780.0,491.69,3143.325,971.72,83.85,70.42
2014-05-03,F-4H,1660.68,2772240.0,473.96,3424.58,1030.47,83.23,68.67
2014-05-04,F-4H,1688.6,2934530.0,502.83,3436.61,982.6,83.29,64.83
2014-05-05,F-4H,1688.75,2878080.0,483.6,3460.14,995.3,81.91,66.5
2014-05-07,F-4H,1776.11,2907040.0,456.88,3439.38,979.98,85.78,66.36
2014-05-08,F-4H,1470.15,2433010.0,594.19,3286.5,950.42,83.69,66.79
2014-05-08,F-4H,1616.78,2729940.0,516.06,3419.95,963.81,81.25,69.81
2014-05-09,F-4H,1565.28,3000420.0,467.1,3395.24,979.97,84.62,67.23
2014-05-10,F-4H,1174.36,2788240.0,492.72,3374.05,977.41,82.27,67.73
2014-05-11,F-4H,1656.75,2886750.0,492.3,3143.325,915.07,84.07,67.77
2014-05-12,F-4H,1591.82,2923220.0,488.64,3385.82,953.48,83.37,71.32
2014-05-13,F-4H,1663.12,2788630.0,494.68,3390.02,988.71,84.43,67.39
2014-05-14,F-4H,1607.35,2785340.0,745.88,3387.81,965.67,83.66,67.77
2014-05-15,F-4H,1673.8,2884480.0,507.01,3325.24,1020.87,84.21,65.57
2014-05-16,F-4H,1645.17,2770120.0,487.9,3404.75,970.46,84.12,59.15
2014-05-17,F-4H,1634.05,2712170.0,495.01,3392.18,960.88,83.69,66.89
2014-05-18,F-4H,1617.34,2710360.0,472.21,3393.98,962.55,82.37,70.25
2014-05-19,F-4H,1656.87,2696250.0,493.73,3414.05,969.09,83.76,68.97
2014-05-20,F-4H,1628.89,2886150.0,500.74,3364.34,972.65,85.29,67.32
2014-05-21,F-4H,1639.77,2719690.0,491.09,3409.2,993.46,85.37,69.0
2014-05-22,F-4H,1654.23,2815290.0,514.03,3395.88,970.93,84.84,69.45
2014-05-23,F-4H,1566.33,2865010.0,511.39,3421.54,996.9,83.07,66.26
2014-05-24,F-4H,1533.26,2742930.0,520.84,3401.99,972.6,84.71,63.99
2014-05-25,F-4H,1174.36,2723120.0,520.55,3417.06,969.8,82.69,67.13
2014-05-26,F-4H,1656.48,2693420.0,540.92,3356.26,955.46,82.24,67.52
2014-05-27,F-4H,1709.34,2792730.0,502.58,3388.33,986.39,85.51,63.27
2014-05-28,F-4H,1693.54,2776990.0,553.51,3376.39,915.07,83.17,69.85
2014-05-29,F-4H,1559.39,2777950.0,511.02,3367.86,991.53,83.82,69.54
2014-05-30,F-4H,1590.23,2171515.0,563.8,3372.94,968.04,84.37,65.39
2014-05-31,F-4H,1557.87,2914260.0,513.86,3322.4,966.17,84.62,65.6
2014-06-01,F-4H,1602.86,2732970.0,531.68,3391.42,965.15,87.09,69.57
2014-06-02,F-4H,1602.39,2637150.0,526.64,3390.06,985.15,82.16,66.79
2014-06-04,F-4H,1726.76,2844570.0,531.89,3343.42,915.07,84.93,66.26
2014-06-05,F-4H,1623.91,2989660.0,448.08,3411.03,978.67,85.12,67.52
2014-06-05,F-4H,1567.84,2659760.0,535.39,3349.49,971.25,85.25,64.95
2014-06-06,F-4H,1624.41,2826660.0,536.98,3381.76,975.67,84.24,69.06
2014-06-07,F-4H,1670.0,2793840.0,526.38,3354.54,964.74,85.27,65.2
2014-06-08,F-4H,1535.71,2759530.0,531.87,3402.78,921.93,84.45,64.9
2014-06-09,F-4H,1624.84,2696190.0,521.1,3385.2,992.36,84.11,66.32
2014-06-11,F-4H,1542.05,2703250.0,536.68,3351.53,960.38,85.59,67.73
2014-06-12,F-4H,1689.2,2811180.0,538.89,3143.325,973.01,86.91,65.93
2014-06-13,F-4H,1596.59,2656890.0,529.72,3342.02,990.4,84.45,59.04
2014-06-14,F-4H,1576.04,2623630.0,529.71,3385.57,938.53,82.86,61.33
2014-06-15,F-4H,1549.4,2562970.0,507.59,3342.94,971.4,83.21,67.26
2014-06-16,F-4H,1571.73,2737960.0,520.07,3408.14,942.06,83.52,67.83
2014-06-17,F-4H,1569.100504,2759367.76,535.87,3310.6,934.07,86.19,65.37
2014-06-17,F-4H,1569.52,2759110.0,535.87,3310.6,934.07,86.19,65.37
2014-06-18,F-4H,1552.69,2171515.0,533.41,3346.91,943.64,82.76,71.86
2014-06-19,F-4H,1653.68,2766270.0,564.18,3367.6,949.23,84.54,65.19
2014-06-20,F-4H,1426.45,2770750.0,556.7,3304.24,956.53,85.39,65.96
2014-06-21,F-4H,1468.44,2580770.0,583.94,3143.325,984.63,86.26,64.4
2014-06-22,F-4H,1568.43,2517130.0,535.83,3358.59,959.34,84.72,69.06
2014-06-23,F-4H,1576.29,2697550.0,552.97,3323.06,944.43,85.73,68.69
2014-06-24,F-4H,1506.28,2672850.0,522.5,3324.55,973.34,84.51,66.31
2014-06-25,F-4H,1499.02,2577450.0,570.51,3388.48,973.35,84.03,69.6
2014-06-26,F-4H,1498.55,2745250.0,540.76,3320.03,955.42,84.11,68.67
2014-06-27,F-4H,1472.92,2609300.0,558.07,3351.98,927.7,83.34,60.55
2014-06-28,F-4H,1500.63,2619320.0,565.11,3265.3,974.59,83.66,64.91
2014-06-29,F-4H,1581.65,2758550.0,543.14,3312.95,954.16,83.48,62.04
2014-06-30,F-4H,1528.99,2594820.0,559.38,3382.85,958.85,83.38,65.26
2014-07-01,F-4H,2036.14,3337620.0,354.18,3604.17,1006.4,84.89,66.45
2014-07-02,F-4H,1507.1,2599630.0,550.35,3333.67,943.08,83.47,67.83
2014-07-03,F-4H,1472.15,2681480.0,577.51,3347.98,964.81,82.22,62.16
2014-07-04,F-4H,1452.77,2604030.0,562.77,3291.0,956.41,84.98,62.7
2014-07-05,F-4H,1477.11,2725450.0,544.78,3335.78,984.37,82.91,62.5
2014-07-06,F-4H,1503.97,2633060.0,551.67,3383.44,970.08,83.33,61.85
